,client-address,client-guid,request-time,service-guid,retries-request,packets-requested,packets-serviced,max-hole-size
652,48.240.206.11,255b90f8-e6e7-4be3-88de-0e1c35413af5,1467184190.0,db7b9cde-0a4b-459a-a301-88a447410499,6,12,16,14
498,115.224.209.39,13a4fb10-42c2-41bd-b601-5ce5abb088ea,1467184331.0,60b84364-645b-444c-90ed-879d893f7920,2,19,14,14
672,48.25.41.90,9f82fc47-7422-40b1-b6a4-f8b070febddd,1467184413.0,98279a79-c822-45b4-8429-45ce97a336e5,6,17,12,13
787,145.157.137.136,7acbeb5f-ce5f-4805-b24b-6ba979dbd383,1467184554.0,9e3d54d8-bcea-4bd5-94f5-bd636df152fa,6,11,13,10
104,120.59.207.115,9ddfe5b1-670f-4fab-a839-b33e6c7bae4b,1467184574.0,26ea4cf2-ed09-43d4-a8e6-e3ff1f8e5893,8,4,14,10
7,7.57.136.112,801d175e-02cf-406b-8981-073c298e59f2,1467184660.0,a6c5d611-45be-43bf-a027-c1e98a89c8f6,6,15,3,17
634,203.99.237.72,0b8eeb97-cc5c-4ae6-9b0a-f16efc3e3383,1467184675.0,2536e29e-3570-4d53-be7c-b9d059c632a7,7,10,4,12
87,126.27.127.213,dfcb52d6-b6c0-4e03-b821-aeacef035190,1467184751.0,ef48c441-4a26-4f90-97cf-cc3d0665b814,2,16,15,13
254,176.219.10.154,23e89ddc-c8ee-475d-b80f-3c4e1c0f0fbc,1467184784.0,19f26076-5d21-4200-b26c-0f32cd87ebde,3,9,17,5
761,100.244.243.255,0ab47f58-2c17-4b8d-9bd1-20ca3b924877,1467184893.0,98279a79-c822-45b4-8429-45ce97a336e5,3,9,10,13
219,223.145.155.158,779846ad-de04-431b-8942-ae835fa1a215,1467185005.0,147fe620-dd62-4eb6-9a0d-8b8ca1e743b1,1,11,13,9
376,141.15.200.222,cb137077-4b45-416d-a37b-b1ec08600665,1467185203.0,5d35c640-9cf3-43ec-ae1a-5feebed26a37,7,8,14,9
136,218.154.173.102,d266c61c-67d0-4639-92d8-762a4ef575d0,1467185317.0,dd7691ef-4b29-4992-b48d-cb449dfc65b6,5,18,13,16
409,86.187.242.163,24ad91a9-a175-4e22-b39e-be06c7df094b,1467185446.0,bed314cb-4c59-41ee-9c23-3155a80e2bc3,7,14,7,16
482,180.220.0.235,7ea02222-31bb-46f2-a27b-0270113c8352,1467185523.0,601152f5-477a-4ff3-afdb-8bf315341254,0,15,10,16
37,83.152.115.149,f2842355-374f-43d0-b5ec-c55566bd3d23,1467185570.0,0d5157f7-8012-4455-b66f-4f81d14092b3,7,11,15,3
22,239.221.45.234,27fee954-1369-4765-be8e-0886cedf6a18,1467185575.0,1d0a29e3-b3b0-4f0d-a684-a0f025955a4d,7,15,14,5
150,51.176.34.103,db7de303-880f-45ac-938d-a3d8fb7bbf6b,1467185691.0,a6c5d611-45be-43bf-a027-c1e98a89c8f6,6,12,15,15
213,147.45.117.63,c72858c0-7380-45aa-ac2b-7e125a7dccad,1467185746.0,a944a262-6fdb-4f7f-a510-d123ed9618e6,7,9,12,15
66,126.27.127.213,dfcb52d6-b6c0-4e03-b821-aeacef035190,1467185768.0,147fe620-dd62-4eb6-9a0d-8b8ca1e743b1,6,15,12,9
790,9.56.251.126,66b30946-5ea7-4c77-923f-6c9d40476750,1467185784.0,98279a79-c822-45b4-8429-45ce97a336e5,6,15,16,11
670,58.137.70.112,da911b08-851c-4e0a-a567-7a5b5afd1589,1467185823.0,8de44210-f265-4f16-a94b-8b0eadc0de23,6,12,8,8
783,121.160.149.186,253462d8-f8c4-41d5-9d0d-56ae360b8138,1467185877.0,e16b762f-d0a2-4e1f-95a2-2ee9985c6aff,4,13,7,7
448,223.133.76.30,ed00630a-f2c1-4be1-886a-365423abceac,1467186170.0,d7d6b499-509a-4c08-b95e-68d9662f25ca,2,7,12,11
837,84.204.210.155,827b1228-fd25-48ca-80a2-886c9392bf45,1467186250.0,8232ac92-6020-4101-88c0-74d51ea1542b,9,18,5,12
532,200.47.19.120,14946fd5-489e-4865-8e6a-e0cb15b7d197,1467186460.0,1efced85-b0e3-464b-ac63-472d35909c05,6,17,13,9
631,65.38.190.30,a0dc0c76-856e-4a33-af88-6aa5a2f71d5d,1467186465.0,8232ac92-6020-4101-88c0-74d51ea1542b,5,4,18,16
786,165.158.180.207,041dde05-3142-4131-afbd-fd29fd3e27c5,1467186474.0,185ec7fa-2efc-424e-835f-de882857f55e,7,3,17,15
640,66.66.0.223,3ef951dd-3101-491b-82d2-9524f014d933,1467186667.0,8de44210-f265-4f16-a94b-8b0eadc0de23,5,18,14,12
310,39.49.44.234,f917c098-6c46-4d68-bcac-840009db8f9d,1467186895.0,90e5b65b-4f12-4bb2-9554-3f5969f4d78b,2,10,13,9
88,184.20.205.139,c2fb747e-7020-49fd-b12e-96bd0842384e,1467186929.0,fa7b1137-1e85-4d26-aa9d-8da7a812cad6,8,5,12,12
36,11.105.108.47,b9ed339c-b853-4883-a8f7-423738219768,1467186964.0,147fe620-dd62-4eb6-9a0d-8b8ca1e743b1,2,5,10,7
363,27.199.65.16,942008de-150c-4e22-93de-6186c8a02dd8,1467187152.0,e49b6654-fca2-47b2-b816-4bb7e09c6fa3,4,10,12,8
599,9.101.131.209,6949c7c0-6852-4ffa-a46f-9a64190e8b78,1467187253.0,8de44210-f265-4f16-a94b-8b0eadc0de23,9,9,5,15
73,21.102.78.226,297e0cc5-8db3-4fec-99e1-051639094289,1467187391.0,147fe620-dd62-4eb6-9a0d-8b8ca1e743b1,7,9,9,7
524,230.238.223.240,5f63507b-3c0a-43ee-9857-92a95c21fac6,1467187401.0,fbce0713-676d-4dc9-a33b-25ff937c1ae3,6,4,9,16
695,100.244.243.255,0ab47f58-2c17-4b8d-9bd1-20ca3b924877,1467187404.0,e16b762f-d0a2-4e1f-95a2-2ee9985c6aff,4,7,9,9
756,108.215.182.159,97fee10a-afef-4205-a9c2-8e058acf9c39,1467187484.0,52073b51-cd51-4438-bd54-3bce3a7c239f,5,15,8,10
546,146.161.147.185,ccc56e05-5997-499b-b77e-0e4fbf55644f,1467188022.0,60b84364-645b-444c-90ed-879d893f7920,6,10,12,5
833,203.99.237.72,0b8eeb97-cc5c-4ae6-9b0a-f16efc3e3383,1467188029.0,b3be9c1c-5712-420d-a359-e9ef0e93c9c5,5,14,19,13
778,140.214.11.29,4cb4360f-7947-4c97-a4cd-9544bbd17eb5,1467188143.0,8151ff61-4777-4187-b719-e750b91281c8,2,5,12,3
479,61.253.251.21,c35cfb21-b742-4031-8fc9-6d11acd1e544,1467188167.0,dc81cacc-af4f-4b0a-8a10-34e106ffdf23,5,19,7,17
221,48.7.16.229,c86211fe-7464-4c12-bf1d-1b6ba809463a,1467188245.0,1d0a29e3-b3b0-4f0d-a684-a0f025955a4d,9,11,8,17
731,50.34.94.184,3ca02581-5742-4d1f-a0ab-aeed545c1275,1467188325.0,52073b51-cd51-4438-bd54-3bce3a7c239f,1,7,13,2
736,107.10.23.203,fdaa780e-976b-4c42-b25a-15f1cd5f5fe8,1467188679.0,b3be9c1c-5712-420d-a359-e9ef0e93c9c5,3,10,14,3
372,130.159.212.150,59edf0f3-14eb-49e3-911c-d59327219539,1467188749.0,bed314cb-4c59-41ee-9c23-3155a80e2bc3,9,14,8,17
817,1.39.43.77,903b19e4-9999-40e7-b310-40ba293a8b37,1467188874.0,0342f6df-6e8c-48c3-8390-667eb678638b,7,12,17,13
341,113.155.202.57,4b752ef3-4474-432a-89a7-51b62e096597,1467188913.0,bed314cb-4c59-41ee-9c23-3155a80e2bc3,4,13,5,17
259,184.12.162.43,0802bb30-2feb-41de-aa5e-67ea7cda91ef,1467188918.0,8105e514-c0d5-40ba-8c7a-90bf998ba9e4,8,17,13,6
638,107.10.23.203,fdaa780e-976b-4c42-b25a-15f1cd5f5fe8,1467189039.0,8232ac92-6020-4101-88c0-74d51ea1542b,5,7,7,13
493,210.21.80.97,3214ae5c-d832-4661-a29e-37348183ad1b,1467189147.0,4ab70dbe-f5e7-4688-aa5c-2ae75faf6c03,5,8,5,15
258,218.154.173.102,d266c61c-67d0-4639-92d8-762a4ef575d0,1467189225.0,d15e4790-67f7-4488-a28d-32ced8673c58,8,13,8,12
301,31.154.51.146,4c8acbb4-a751-4a46-858e-7f9c470a62b9,1467189328.0,1efced85-b0e3-464b-ac63-472d35909c05,6,17,16,13
125,51.176.34.103,db7de303-880f-45ac-938d-a3d8fb7bbf6b,1467189358.0,147fe620-dd62-4eb6-9a0d-8b8ca1e743b1,0,15,12,13
13,223.145.155.158,779846ad-de04-431b-8942-ae835fa1a215,1467189373.0,0a5f0733-d058-4738-8666-f0468c5ee9c3,7,13,16,16
699,240.239.146.238,542ad590-4084-4689-8124-503b9aa79f8e,1467189476.0,35501e3f-e06c-4cb5-9062-e8611a591cab,3,16,16,5
324,40.184.14.168,21c52f96-fdf5-41e5-b329-d23704a040ae,1467189613.0,bed314cb-4c59-41ee-9c23-3155a80e2bc3,4,10,16,8
191,51.176.34.103,db7de303-880f-45ac-938d-a3d8fb7bbf6b,1467189638.0,d70c87de-7837-450c-9965-17c9f366d183,2,16,10,8
236,127.123.221.125,78189d37-040f-4bd4-9d32-e19e9e63ad9b,1467189659.0,0a5f0733-d058-4738-8666-f0468c5ee9c3,5,10,6,17
250,124.253.117.135,7b5b34c5-2d3a-46c8-b462-58ee432c8f0f,1467189824.0,0a5f0733-d058-4738-8666-f0468c5ee9c3,8,9,13,14
862,209.174.22.218,8e75ea69-9ad6-4a1f-9b8e-2f77dc3cd7bd,1467189834.0,9e3d54d8-bcea-4bd5-94f5-bd636df152fa,7,6,13,12
533,63.153.117.246,b6dffb35-7467-40df-8212-61a36b4376ea,1467190170.0,bed314cb-4c59-41ee-9c23-3155a80e2bc3,3,6,14,1
347,226.221.86.16,c86b45cc-eaeb-423f-9bc9-aa7d3beaf48c,1467190194.0,caaca31e-bee2-4ed3-8e72-5dab24079744,7,10,14,11
288,220.241.72.217,d757e3cc-da44-4eeb-8a65-5ea358c59c10,1467190208.0,dd7691ef-4b29-4992-b48d-cb449dfc65b6,5,19,17,16
520,159.29.57.124,3c73d3fa-88e0-4aa6-8615-f0695b106600,1467190343.0,e49b6654-fca2-47b2-b816-4bb7e09c6fa3,5,4,5,1
306,81.231.11.150,37b28482-db5f-4e2d-a35c-1aa650137d7c,1467190445.0,b8cf6fd8-06e2-4e5b-8ed6-6efc8e0ecda3,8,12,10,16
849,154.136.58.42,75ee8466-b60c-4737-98bb-243219e3bb09,1467190497.0,8151ff61-4777-4187-b719-e750b91281c8,6,17,7,12
388,43.242.245.235,74d863f8-2d10-48e6-8e58-8be9e8ada003,1467190822.0,dc81cacc-af4f-4b0a-8a10-34e106ffdf23,1,11,13,6
437,184.149.149.146,0f1f1656-644e-4183-9808-a188e4aa5522,1467190886.0,5d35c640-9cf3-43ec-ae1a-5feebed26a37,5,11,13,17
769,231.246.4.49,335e3deb-64bb-4454-b49f-dbbeb0087d16,1467191088.0,b3be9c1c-5712-420d-a359-e9ef0e93c9c5,3,11,13,13
401,83.216.39.225,83603508-8942-410f-bd10-e8b3f06f5656,1467191299.0,e49b6654-fca2-47b2-b816-4bb7e09c6fa3,3,7,11,1
879,154.136.58.42,75ee8466-b60c-4737-98bb-243219e3bb09,1467191399.0,db7b9cde-0a4b-459a-a301-88a447410499,7,14,9,14
526,82.216.136.129,e2a058c2-2a39-46fc-b18f-4b852cce97a9,1467191486.0,601152f5-477a-4ff3-afdb-8bf315341254,3,17,15,13
58,60.85.142.87,52e09e0d-b610-49cb-ba03-da4525d0314c,1467191762.0,26ea4cf2-ed09-43d4-a8e6-e3ff1f8e5893,6,8,17,9
107,52.114.196.208,4e581c7f-0033-4386-a655-fdc5a77f85e4,1467191876.0,0a5f0733-d058-4738-8666-f0468c5ee9c3,3,16,13,13
243,131.229.118.51,df052b94-92d7-45bb-bb70-e4bab0ffef11,1467192013.0,d70c87de-7837-450c-9965-17c9f366d183,6,9,14,9
427,229.12.241.187,28a801e9-84bf-4000-aadb-7e42afb665de,1467192225.0,e49b6654-fca2-47b2-b816-4bb7e09c6fa3,7,15,17,16
101,214.106.113.54,e211a6a1-f75c-401f-91c6-61f51f473d6e,1467192231.0,0d5157f7-8012-4455-b66f-4f81d14092b3,6,16,14,13
447,180.220.0.235,7ea02222-31bb-46f2-a27b-0270113c8352,1467192260.0,4cb309f6-8c9a-4f61-8544-6b458e42f04c,7,9,10,15
780,100.244.243.255,0ab47f58-2c17-4b8d-9bd1-20ca3b924877,1467192269.0,2536e29e-3570-4d53-be7c-b9d059c632a7,9,14,6,8
859,180.226.111.28,7ee9b8a3-4e4a-40ee-8339-38e3624fc7bd,1467192271.0,52073b51-cd51-4438-bd54-3bce3a7c239f,0,17,5,13
90,152.39.204.127,6e8bcccd-22e6-4b36-8363-919b6e0b763d,1467192286.0,19f26076-5d21-4200-b26c-0f32cd87ebde,5,7,9,15
147,154.145.218.119,6cb04894-fa35-41f1-ad53-84d74b549dd5,1467192352.0,147fe620-dd62-4eb6-9a0d-8b8ca1e743b1,4,7,4,12
371,184.149.149.146,0f1f1656-644e-4183-9808-a188e4aa5522,1467192454.0,60b84364-645b-444c-90ed-879d893f7920,4,7,7,8
391,31.154.51.146,4c8acbb4-a751-4a46-858e-7f9c470a62b9,1467192576.0,4cb309f6-8c9a-4f61-8544-6b458e42f04c,7,9,14,7
168,9.201.96.188,820f8e8e-4710-4560-af46-81133624eea1,1467192678.0,8105e514-c0d5-40ba-8c7a-90bf998ba9e4,4,13,4,11
872,9.56.251.126,66b30946-5ea7-4c77-923f-6c9d40476750,1467192730.0,185ec7fa-2efc-424e-835f-de882857f55e,7,14,8,13
1,184.12.162.43,0802bb30-2feb-41de-aa5e-67ea7cda91ef,1467192761.0,d15e4790-67f7-4488-a28d-32ced8673c58,6,16,6,9
308,86.101.113.23,1c4f25e0-9f6b-4b4e-baf5-1a8038022020,1467192897.0,5d35c640-9cf3-43ec-ae1a-5feebed26a37,6,11,11,17
278,126.27.127.213,dfcb52d6-b6c0-4e03-b821-aeacef035190,1467193293.0,92aa1c5c-98ab-49f8-a427-4c0bc49d6872,6,8,13,11
577,35.98.203.198,4e51ec8d-d395-47b5-b5da-986e1d43bf26,1467193520.0,fbce0713-676d-4dc9-a33b-25ff937c1ae3,4,15,18,9
430,229.12.241.187,28a801e9-84bf-4000-aadb-7e42afb665de,1467193532.0,586b3947-c63c-4054-a437-d3f8a6836bcf,6,10,16,11
880,140.223.53.70,71058018-ea7d-4f5a-8b02-8c22b88a4427,1467193546.0,8de44210-f265-4f16-a94b-8b0eadc0de23,1,6,9,3
235,201.21.67.201,e03d0286-3a91-41b6-82b7-16113d22aa2f,1467193581.0,92aa1c5c-98ab-49f8-a427-4c0bc49d6872,4,9,14,8
774,12.74.212.73,2fbba381-9354-41ee-997f-b03aed004c27,1467193705.0,fa005302-61ce-44ca-88a5-015fd4392f37,5,6,14,13
300,208.180.58.114,257a4a2c-5f15-4462-83dd-44cbedafae21,1467193708.0,4ab70dbe-f5e7-4688-aa5c-2ae75faf6c03,5,5,18,6
129,44.67.255.227,b9e3e6ce-1c79-4857-ac6a-cc1c0b3405e7,1467193751.0,3fb4c246-cf94-4f60-bf47-b709b288f9b2,5,11,11,13
857,140.223.53.70,71058018-ea7d-4f5a-8b02-8c22b88a4427,1467193861.0,c5a5edbb-338d-449a-99cb-1baeba48abb2,6,7,1,16
759,38.254.207.22,b2fa475f-bad9-414a-a705-a07d2a58aeb8,1467193871.0,b3be9c1c-5712-420d-a359-e9ef0e93c9c5,6,16,6,9
96,127.67.5.68,ac0095d7-1613-4a75-b9f6-80b89e9ddaf6,1467193884.0,dd7691ef-4b29-4992-b48d-cb449dfc65b6,7,15,16,9
176,192.226.195.176,245b4dfd-9a3b-4656-8ebd-d893a974ad9c,1467193916.0,dd7691ef-4b29-4992-b48d-cb449dfc65b6,2,15,13,5
751,246.120.142.242,fa441031-7542-4258-82c0-823a08efab5c,1467194092.0,35501e3f-e06c-4cb5-9062-e8611a591cab,5,7,12,15
432,223.133.76.30,ed00630a-f2c1-4be1-886a-365423abceac,1467194102.0,1efced85-b0e3-464b-ac63-472d35909c05,6,16,16,13
781,172.253.121.37,74d98da3-c7cc-4a53-8202-bcdc7fc0f257,1467194235.0,8232ac92-6020-4101-88c0-74d51ea1542b,5,19,6,12
536,128.84.243.131,ce055c42-e25c-4f78-894f-6d75bd28f16f,1467194263.0,b8cf6fd8-06e2-4e5b-8ed6-6efc8e0ecda3,8,15,8,13
557,35.98.203.198,4e51ec8d-d395-47b5-b5da-986e1d43bf26,1467194571.0,d7d6b499-509a-4c08-b95e-68d9662f25ca,8,2,11,15
853,186.91.102.20,8134c95f-4a74-44ec-82bc-18ceb67ff141,1467194698.0,7f386bb2-4bbf-4f14-b56e-3dad78f28674,4,18,3,14
565,39.49.44.234,f917c098-6c46-4d68-bcac-840009db8f9d,1467194904.0,fbce0713-676d-4dc9-a33b-25ff937c1ae3,8,8,16,12
697,237.62.58.106,2efcbf4a-b254-4887-876a-8b5d5901ea18,1467194985.0,318e9d5d-53f9-43eb-a9d1-88b5c51687f8,1,17,15,11
289,201.21.67.201,e03d0286-3a91-41b6-82b7-16113d22aa2f,1467195124.0,8105e514-c0d5-40ba-8c7a-90bf998ba9e4,3,14,13,13
111,180.174.110.151,08f59cf0-0933-4f0c-8360-dca466fa1fe4,1467195210.0,3fb4c246-cf94-4f60-bf47-b709b288f9b2,6,15,13,17
266,223.145.155.158,779846ad-de04-431b-8942-ae835fa1a215,1467195210.0,0a5f0733-d058-4738-8666-f0468c5ee9c3,3,15,13,17
489,204.169.169.140,3b3044e0-f4d8-412a-987b-3ba55e389c19,1467195223.0,7d619a45-2b4d-4a54-9e85-6913c9545e34,7,12,14,13
806,172.253.121.37,74d98da3-c7cc-4a53-8202-bcdc7fc0f257,1467195320.0,7f386bb2-4bbf-4f14-b56e-3dad78f28674,8,9,12,9
764,66.66.0.223,3ef951dd-3101-491b-82d2-9524f014d933,1467195422.0,98279a79-c822-45b4-8429-45ce97a336e5,7,11,6,6
271,20.158.67.147,2df2593e-5ed2-485d-8a67-22d299611ac7,1467195532.0,26ea4cf2-ed09-43d4-a8e6-e3ff1f8e5893,8,4,12,8
0,124.253.117.135,7b5b34c5-2d3a-46c8-b462-58ee432c8f0f,1467195750.0,d15e4790-67f7-4488-a28d-32ced8673c58,5,15,13,11
67,182.96.68.127,603bcef9-6154-402b-ad10-39302b34bfe1,1467195751.0,ef48c441-4a26-4f90-97cf-cc3d0665b814,8,14,6,8
217,182.96.68.127,603bcef9-6154-402b-ad10-39302b34bfe1,1467195751.0,147fe620-dd62-4eb6-9a0d-8b8ca1e743b1,2,14,9,14
199,78.5.27.201,48deea1a-5e23-4880-9d30-1bab45a68647,1467195863.0,0a5f0733-d058-4738-8666-f0468c5ee9c3,5,16,13,12
343,230.238.223.240,5f63507b-3c0a-43ee-9857-92a95c21fac6,1467195912.0,90e5b65b-4f12-4bb2-9554-3f5969f4d78b,1,8,3,10
733,13.197.159.253,a3258b81-a235-46a4-a5d1-707b58d8d5f5,1467195959.0,e16b762f-d0a2-4e1f-95a2-2ee9985c6aff,2,9,11,15
177,51.176.34.103,db7de303-880f-45ac-938d-a3d8fb7bbf6b,1467196631.0,d70c87de-7837-450c-9965-17c9f366d183,4,16,16,12
61,189.123.107.8,8166905c-cfe9-4e43-8d83-94e8784b2108,1467196780.0,d15e4790-67f7-4488-a28d-32ced8673c58,5,13,10,13
63,30.73.3.42,0ffa65fe-5822-48eb-8d3f-08480489d2b6,1467196919.0,19f26076-5d21-4200-b26c-0f32cd87ebde,4,10,11,10
204,152.39.204.127,6e8bcccd-22e6-4b36-8363-919b6e0b763d,1467197074.0,19f26076-5d21-4200-b26c-0f32cd87ebde,8,6,8,7
496,88.50.80.69,ffcf7310-0fa6-4680-911b-8554c5fc0b81,1467197134.0,dc81cacc-af4f-4b0a-8a10-34e106ffdf23,3,9,4,11
495,38.29.201.73,99a4fea8-b7f4-4311-aabb-d75839ffeb9b,1467197166.0,0ee908d7-d767-4da5-9cbe-fc78e9c6a192,7,16,4,2
304,229.12.241.187,28a801e9-84bf-4000-aadb-7e42afb665de,1467197242.0,4ab70dbe-f5e7-4688-aa5c-2ae75faf6c03,5,11,15,8
488,31.58.132.34,260c2121-098e-4371-b0bb-e8ca42bbc729,1467197257.0,fbce0713-676d-4dc9-a33b-25ff937c1ae3,5,9,16,12
21,189.254.1.46,d8476fb6-8e11-45e9-af1c-998503dc19cf,1467197497.0,f78fb4fb-3e02-4f42-9c15-45480342cba9,7,17,17,14
97,239.165.154.40,d34f98d1-dfe8-4957-a3ab-2d7a4a1afb1a,1467197543.0,f78fb4fb-3e02-4f42-9c15-45480342cba9,6,17,19,0
506,93.59.151.20,955881e2-b0d7-4516-bf16-fb9013e3449b,1467197717.0,0ee908d7-d767-4da5-9cbe-fc78e9c6a192,4,11,14,16
413,207.77.90.74,b84befd4-1024-4c4e-8fcd-55d29fc49373,1467197789.0,1664d39d-45f1-4939-87e2-b7221e30d157,9,14,5,15
237,180.174.110.151,08f59cf0-0933-4f0c-8360-dca466fa1fe4,1467197949.0,a944a262-6fdb-4f7f-a510-d123ed9618e6,7,14,8,10
725,195.253.189.63,85abf514-5509-4a3c-a1ee-6b10b72f1b72,1467198195.0,8232ac92-6020-4101-88c0-74d51ea1542b,8,16,14,4
328,249.109.127.83,76d37b10-fd7e-4ba2-96d4-7e3c59a31781,1467198199.0,4ab70dbe-f5e7-4688-aa5c-2ae75faf6c03,6,9,10,2
174,63.166.194.231,75db17ab-aea0-4e56-a9b8-45d5ed29e8ef,1467198219.0,8105e514-c0d5-40ba-8c7a-90bf998ba9e4,5,13,15,17
698,226.62.150.59,7a31a821-d6c7-42a5-a00f-34263f2cb438,1467198366.0,fa005302-61ce-44ca-88a5-015fd4392f37,6,6,15,15
179,133.162.159.139,8796189b-bda4-4096-8ef6-0eb461443b40,1467198378.0,147fe620-dd62-4eb6-9a0d-8b8ca1e743b1,7,9,15,15
693,107.10.23.203,fdaa780e-976b-4c42-b25a-15f1cd5f5fe8,1467198395.0,db7b9cde-0a4b-459a-a301-88a447410499,7,14,18,13
620,145.18.221.103,b395e901-75a6-4005-9df4-edb8a343f87a,1467198410.0,c5a5edbb-338d-449a-99cb-1baeba48abb2,5,16,13,10
39,228.252.85.118,d547834a-1811-48d1-ad82-95d2a048ac8e,1467198423.0,0a5f0733-d058-4738-8666-f0468c5ee9c3,6,10,15,10
274,9.244.28.14,bba0e728-dc28-41e9-a4e2-48b949df00c1,1467198489.0,d70c87de-7837-450c-9965-17c9f366d183,5,13,16,16
668,195.253.189.63,85abf514-5509-4a3c-a1ee-6b10b72f1b72,1467198555.0,2536e29e-3570-4d53-be7c-b9d059c632a7,7,14,1,6
486,210.21.80.97,3214ae5c-d832-4661-a29e-37348183ad1b,1467198976.0,1efced85-b0e3-464b-ac63-472d35909c05,5,5,13,12
433,138.244.231.43,9cc06af5-a6db-41ba-85a4-3fa82af24813,1467199122.0,bed314cb-4c59-41ee-9c23-3155a80e2bc3,4,16,15,17
827,79.200.199.206,a3ecf55a-6220-428c-8db9-8079d7ebd878,1467199539.0,8151ff61-4777-4187-b719-e750b91281c8,9,7,12,5
566,24.128.90.89,512d6db1-31e0-44ac-9a4d-c06429915320,1467199572.0,601152f5-477a-4ff3-afdb-8bf315341254,6,5,10,15
687,254.118.151.41,d3c0ca30-8a57-4535-9167-69e950df32ae,1467199790.0,7f386bb2-4bbf-4f14-b56e-3dad78f28674,4,16,16,15
600,50.34.94.184,3ca02581-5742-4d1f-a0ab-aeed545c1275,1467199946.0,98279a79-c822-45b4-8429-45ce97a336e5,7,16,14,8
206,77.172.69.189,66592c05-2365-4724-b823-e84c3cff3213,1467200256.0,a944a262-6fdb-4f7f-a510-d123ed9618e6,7,17,15,2
283,251.30.9.146,70c5473c-adcc-422d-8724-dc6b53c68c5a,1467200331.0,26ea4cf2-ed09-43d4-a8e6-e3ff1f8e5893,2,16,3,16
18,241.205.83.197,e0669fc1-d623-45e0-b816-191d9da79985,1467200606.0,8105e514-c0d5-40ba-8c7a-90bf998ba9e4,4,16,14,15
466,37.33.8.205,a1a0c559-bd0e-4e28-bfc7-6195a3a2b220,1467201024.0,1efced85-b0e3-464b-ac63-472d35909c05,5,13,8,3
877,208.205.203.252,b16626c1-7af2-4e88-a5f9-4f2bf2971c2b,1467201160.0,2536e29e-3570-4d53-be7c-b9d059c632a7,8,13,14,12
586,75.162.134.19,46918f47-3785-4013-93bb-8054346346c1,1467201331.0,94f93cba-de8c-4fb6-a03c-d52c10f81247,5,10,13,15
622,224.132.246.252,5b552447-ee78-4c84-97d6-6078a9351b8b,1467201399.0,8151ff61-4777-4187-b719-e750b91281c8,7,7,15,4
616,181.249.184.32,13162eaf-cf91-4e40-a8e4-3c7a3598c090,1467201444.0,c5a5edbb-338d-449a-99cb-1baeba48abb2,8,18,8,16
225,95.26.238.196,0a7b0e4f-8b43-4917-aeb5-1a2220307532,1467201446.0,fa7b1137-1e85-4d26-aa9d-8da7a812cad6,6,14,13,8
691,93.12.96.248,63692772-093d-43a4-a8d2-ca1f75394702,1467201492.0,185ec7fa-2efc-424e-835f-de882857f55e,7,7,14,16
649,140.214.11.29,4cb4360f-7947-4c97-a4cd-9544bbd17eb5,1467201639.0,b3be9c1c-5712-420d-a359-e9ef0e93c9c5,5,2,14,9
265,231.84.115.251,ea2211c8-f688-4579-b66e-00875cde49bd,1467201667.0,26ea4cf2-ed09-43d4-a8e6-e3ff1f8e5893,8,14,17,16
100,36.159.98.210,3a3db4ad-afed-435e-9ce1-c7561e5a9d1e,1467201768.0,6c7444d3-9bca-46d7-a8c6-96939981ae01,2,10,11,12
91,180.174.110.151,08f59cf0-0933-4f0c-8360-dca466fa1fe4,1467201820.0,8105e514-c0d5-40ba-8c7a-90bf998ba9e4,6,14,15,3
277,120.219.235.4,3d7b0a03-1dc6-406b-8e3f-3216941f7314,1467201828.0,a5adb83b-0380-4618-aef6-7179e39eff26,3,12,15,8
705,145.157.137.136,7acbeb5f-ce5f-4805-b24b-6ba979dbd383,1467202016.0,2536e29e-3570-4d53-be7c-b9d059c632a7,2,2,16,15
554,30.23.170.207,b7b3cc60-eeb6-4020-9597-88cb9000391d,1467202025.0,60b84364-645b-444c-90ed-879d893f7920,7,7,11,4
632,93.12.96.248,63692772-093d-43a4-a8d2-ca1f75394702,1467202192.0,7f386bb2-4bbf-4f14-b56e-3dad78f28674,5,19,15,13
92,178.68.87.10,710cfc78-cbf2-4f22-814b-5d32c07edb21,1467202224.0,0d5157f7-8012-4455-b66f-4f81d14092b3,9,7,14,16
734,163.96.74.120,72b3074e-88e8-4dd1-9084-3d2bf04a3e90,1467202331.0,0342f6df-6e8c-48c3-8390-667eb678638b,6,9,10,7
469,86.101.113.23,1c4f25e0-9f6b-4b4e-baf5-1a8038022020,1467202392.0,586b3947-c63c-4054-a437-d3f8a6836bcf,5,12,6,11
207,218.154.173.102,d266c61c-67d0-4639-92d8-762a4ef575d0,1467202487.0,92aa1c5c-98ab-49f8-a427-4c0bc49d6872,8,6,11,18
571,138.72.13.187,089f4e70-10c5-4de2-9d2b-1c66246e8820,1467202513.0,caaca31e-bee2-4ed3-8e72-5dab24079744,4,7,16,12
162,176.162.245.175,a2f5e24d-c8a1-4bec-82fc-788ec6a5c913,1467202528.0,d70c87de-7837-450c-9965-17c9f366d183,8,9,17,9
580,231.102.234.148,1109e335-39d4-4497-8854-bf3937c5a547,1467202619.0,7d619a45-2b4d-4a54-9e85-6913c9545e34,6,6,9,11
